5SB1_Vina_Name,5SB1_Vina_Score,6FEX_KarmaDock_Name,6FEX_KarmaDock_Score,6FEW_ledock_Name,6FEW_ledock_Score,5SB1_AutodockGPU_Name,5SB1_AutodockGPU_Score,6FEW_KarmaDock_Name,6FEW_KarmaDock_Score,6FEW_AutodockGPU_Name,6FEW_AutodockGPU_Score,5SB2_AutodockGPU_Name,5SB2_AutodockGPU_Score,6FEW_Vina_Name,6FEW_Vina_Score,6FEX_ledock_Name,6FEX_ledock_Score,5SB2_KarmaDock_Name,5SB2_KarmaDock_Score,5SB2_Vina_Name,5SB2_Vina_Score,6FEX_AutodockGPU_Name,6FEX_AutodockGPU_Score,5SB2_ledock_Name,5SB2_ledock_Score,6FEX_Vina_Name,6FEX_Vina_Score,5SB1_KarmaDock_Name,5SB1_KarmaDock_Score,5SB1_ledock_Name,5SB1_ledock_Score
decoy_1873,-8.63,decoy_585,-42.06449508666992,decoy_524.dok,-7.54,decoy_715,-10.19,decoy_585,-41.59526824951172,decoy_2164,-9.92,decoy_1023,-9.37,decoy_1368,-8.968,decoy_1077.dok,-7.36,decoy_585,-55.108306884765625,decoy_1978,-8.118,decoy_1081,-9.79,decoy_1390.dok,-6.68,decoy_1748,-9.007,decoy_585,-44.162899017333984,decoy_357.dok,-7.67
decoy_186,-8.63,decoy_1232,-53.26853942871094,decoy_704.dok,-7.54,decoy_671,-10.19,decoy_1232,-49.44307327270508,decoy_753,-9.92,decoy_340,-9.37,decoy_484,-8.968,decoy_901.dok,-7.36,decoy_1232,-57.89397811889648,decoy_675,-8.117,decoy_1833,-9.79,decoy_270.dok,-6.68,decoy_515,-9.006,decoy_1232,-51.00904846191406,decoy_366.dok,-7.67
decoy_194,-8.628,decoy_551,-46.08170700073242,decoy_358.dok,-7.54,decoy_1718,-10.19,decoy_551,-43.319950103759766,decoy_1844,-9.92,decoy_1424,-9.37,decoy_1046,-8.965,decoy_930.dok,-7.35,decoy_551,-49.60211944580078,decoy_1146,-8.116,decoy_1108,-9.79,decoy_498.dok,-6.68,decoy_2171,-9.006,decoy_551,-44.56961441040039,decoy_1444.dok,-7.67
decoy_237,-8.626,decoy_628,-37.41949844360352,decoy_1995.dok,-7.53,decoy_634,-10.19,decoy_628,-38.00592803955078,decoy_354,-9.91,decoy_2251,-9.37,decoy_2432,-8.965,decoy_451.dok,-7.35,decoy_628,-48.9493408203125,decoy_2127,-8.116,decoy_1838,-9.79,decoy_1492.dok,-6.67,decoy_2338,-9.004,decoy_628,-50.17675018310547,decoy_1082.dok,-7.67
decoy_149,-8.624,decoy_1046,-53.08201599121094,decoy_2304.dok,-7.53,decoy_601,-10.19,decoy_1046,-52.293434143066406,decoy_2179,-9.91,decoy_2193,-9.37,decoy_890,-8.964,decoy_371.dok,-7.35,decoy_1046,-66.95803833007812,decoy_1805,-8.114,decoy_141,-9.79,decoy_869.dok,-6.67,decoy_277,-9.003,decoy_1046,-45.30948638916016,decoy_2105.dok,-7.67
decoy_2129,-8.624,decoy_496,-61.10980987548828,decoy_510.dok,-7.53,decoy_220,-10.19,decoy_496,-52.59180450439453,decoy_523,-9.91,decoy_1660,-9.37,decoy_112,-8.961,decoy_634.dok,-7.35,decoy_496,-49.615264892578125,decoy_2138,-8.114,decoy_522,-9.78,decoy_825.dok,-6.67,decoy_38,-9.003,decoy_496,-61.35149765014648,decoy_1611.dok,-7.67
decoy_378,-8.623,decoy_1906,-69.79222869873047,decoy_1177.dok,-7.53,decoy_253,-10.18,decoy_1906,-69.3324966430664,decoy_679,-9.91,decoy_1089,-9.37,decoy_685,-8.958,decoy_2331.dok,-7.35,decoy_1906,-66.60954284667969,decoy_5,-8.113,decoy_595,-9.78,decoy_326.dok,-6.67,decoy_425,-9.002,decoy_1906,-65.027099609375,decoy_1388.dok,-7.67
decoy_2227,-8.623,decoy_484,-43.11982727050781,decoy_950.dok,-7.53,decoy_389,-10.18,decoy_484,-39.60369873046875,decoy_2204,-9.91,decoy_1923,-9.37,decoy_2095,-8.954,decoy_1071.dok,-7.35,decoy_484,-40.06067657470703,decoy_346,-8.113,decoy_31,-9.78,decoy_762.dok,-6.67,decoy_2217,-9.0,decoy_484,-48.77961730957031,decoy_1986.dok,-7.66
decoy_1099,-8.622,decoy_1792,-73.16764831542969,decoy_807.dok,-7.53,decoy_643,-10.18,decoy_1792,-72.72023010253906,decoy_480,-9.91,decoy_349,-9.36,decoy_973,-8.954,decoy_523.dok,-7.35,decoy_1792,-74.67562866210938,decoy_1485,-8.112,decoy_2411,-9.78,decoy_1314.dok,-6.67,decoy_1568,-8.999,decoy_1792,-77.92509460449219,decoy_1174.dok,-7.66
decoy_925,-8.62,decoy_468,-48.40652084350586,decoy_662.dok,-7.53,decoy_1602,-10.17,decoy_468,-52.4810676574707,decoy_120,-9.91,decoy_684,-9.36,decoy_1507,-8.953,decoy_1725.dok,-7.35,decoy_468,-56.60522079467773,decoy_1576,-8.107,decoy_1895,-9.78,decoy_732.dok,-6.67,decoy_2162,-8.998,decoy_468,-49.717044830322266,decoy_2165.dok,-7.66
decoy_599,-8.62,decoy_427,-41.48379135131836,decoy_1605.dok,-7.53,decoy_1569,-10.17,decoy_427,-37.9917221069336,decoy_244,-9.91,decoy_48,-9.36,decoy_492,-8.952,decoy_2117.dok,-7.35,decoy_427,-41.52497482299805,decoy_969,-8.107,decoy_2144,-9.77,decoy_38.dok,-6.66,decoy_1576,-8.995,decoy_427,-39.08148956298828,decoy_116.dok,-7.66
decoy_429,-8.619,decoy_1819,-73.67076110839844,decoy_134.dok,-7.53,decoy_1373,-10.16,decoy_1819,-64.24119567871094,decoy_502,-9.91,decoy_92,-9.36,decoy_1612,-8.95,decoy_58.dok,-7.35,decoy_1819,-68.38446807861328,decoy_199,-8.107,decoy_475,-9.77,decoy_1809.dok,-6.66,decoy_570,-8.995,decoy_1819,-71.62785339355469,decoy_828.dok,-7.66
decoy_2047,-8.618,decoy_2059,-52.21121597290039,decoy_674.dok,-7.53,decoy_84,-10.16,decoy_2059,-48.66365432739258,decoy_398,-9.9,decoy_1277,-9.35,decoy_128,-8.949,decoy_1815.dok,-7.35,decoy_2059,-52.2695541381836,decoy_1012,-8.104,decoy_1498,-9.77,decoy_215.dok,-6.66,decoy_256,-8.995,decoy_2059,-53.13087463378906,decoy_1109.dok,-7.66
decoy_2481,-8.616,decoy_799,-59.21738052368164,decoy_379.dok,-7.52,decoy_144,-10.16,decoy_799,-54.26517105102539,decoy_994,-9.9,decoy_861,-9.35,decoy_424,-8.946,decoy_1165.dok,-7.34,decoy_799,-63.89216232299805,decoy_405,-8.104,decoy_1928,-9.77,decoy_1147.dok,-6.66,decoy_647,-8.993,decoy_799,-65.85330963134766,decoy_192.dok,-7.66
decoy_2423,-8.614,decoy_1189,-64.05863189697266,decoy_65.dok,-7.52,decoy_978,-10.15,decoy_1189,-54.67176055908203,decoy_433,-9.9,decoy_74,-9.35,decoy_2297,-8.944,decoy_1637.dok,-7.34,decoy_1189,-59.62409973144531,decoy_2319,-8.103,decoy_2326,-9.77,decoy_906.dok,-6.66,decoy_52,-8.992,decoy_1189,-61.58753204345703,decoy_2371.dok,-7.66
decoy_1728,-8.614,decoy_1469,-59.70167541503906,decoy_1181.dok,-7.52,decoy_372,-10.15,decoy_1469,-53.63370895385742,decoy_823,-9.9,decoy_32,-9.35,decoy_687,-8.944,decoy_412.dok,-7.34,decoy_1469,-66.67131042480469,decoy_663,-8.101,decoy_373,-9.77,decoy_644.dok,-6.65,decoy_99,-8.987,decoy_1469,-62.38361358642578,decoy_486.dok,-7.66
decoy_2133,-8.612,decoy_543,-70.10908508300781,decoy_1392.dok,-7.52,decoy_1450,-10.15,decoy_543,-57.93450546264648,decoy_1402,-9.9,decoy_1979,-9.34,decoy_102,-8.943,decoy_811.dok,-7.34,decoy_543,-67.29118347167969,decoy_1079,-8.1,decoy_2239,-9.77,decoy_1729.dok,-6.65,decoy_1599,-8.986,decoy_543,-67.12224578857422,decoy_2093.dok,-7.66
decoy_1196,-8.61,decoy_1616,-47.78247833251953,decoy_2325.dok,-7.52,decoy_623,-10.15,decoy_1616,-41.43428421020508,decoy_2065,-9.9,decoy_1732,-9.34,decoy_1399,-8.942,decoy_1588.dok,-7.34,decoy_1616,-49.26082992553711,decoy_615,-8.099,decoy_489,-9.77,decoy_1090.dok,-6.65,decoy_1540,-8.985,decoy_1616,-42.68234634399414,decoy_1086.dok,-7.65
decoy_2226,-8.609,decoy_1375,-54.11521530151367,decoy_540.dok,-7.52,decoy_474,-10.15,decoy_1375,-54.4289436340332,decoy_423,-9.9,decoy_2222,-9.34,decoy_895,-8.941,decoy_896.dok,-7.34,decoy_1375,-50.12635040283203,decoy_2108,-8.098,decoy_498,-9.77,decoy_843.dok,-6.65,decoy_476,-8.984,decoy_1375,-52.70074462890625,decoy_154.dok,-7.65
decoy_1193,-8.608,decoy_559,-81.79186248779297,decoy_1.dok,-7.52,decoy_466,-10.15,decoy_559,-75.70934295654297,decoy_2139,-9.9,decoy_886,-9.34,decoy_2099,-8.941,decoy_1677.dok,-7.34,decoy_559,-80.56305694580078,decoy_996,-8.098,decoy_2130,-9.77,decoy_153.dok,-6.65,decoy_510,-8.982,decoy_559,-83.33199310302734,decoy_1361.dok,-7.65
decoy_1379,-8.603,decoy_1133,-66.11869812011719,decoy_1815.dok,-7.52,decoy_1323,-10.15,decoy_1133,-67.47907257080078,decoy_459,-9.89,decoy_780,-9.34,decoy_53,-8.941,decoy_1456.dok,-7.33,decoy_1133,-68.39591217041016,decoy_2254,-8.097,decoy_1198,-9.77,decoy_2401.dok,-6.64,decoy_1911,-8.982,decoy_1133,-71.94779205322266,decoy_1910.dok,-7.65
decoy_326,-8.603,decoy_456,-45.61579132080078,decoy_38.dok,-7.51,decoy_1101,-10.15,decoy_456,-48.276947021484375,decoy_954,-9.89,decoy_885,-9.34,decoy_1879,-8.939,decoy_742.dok,-7.33,decoy_456,-50.96577835083008,decoy_933,-8.094,decoy_425,-9.76,decoy_793.dok,-6.64,decoy_133,-8.981,decoy_456,-44.787086486816406,decoy_1705.dok,-7.65
decoy_2203,-8.602,decoy_2293,-66.85183715820312,decoy_1465.dok,-7.51,decoy_393,-10.15,decoy_2293,-57.989200592041016,decoy_1481,-9.89,decoy_68,-9.34,decoy_135,-8.932,decoy_1839.dok,-7.33,decoy_2293,-63.72775650024414,decoy_2192,-8.093,decoy_2141,-9.76,decoy_2313.dok,-6.64,decoy_215,-8.981,decoy_2293,-58.43568420410156,decoy_667.dok,-7.65
decoy_568,-8.601,decoy_1865,-59.006465911865234,decoy_1993.dok,-7.51,decoy_2193,-10.15,decoy_1865,-53.36870193481445,decoy_623,-9.89,decoy_1556,-9.33,decoy_1528,-8.932,decoy_1087.dok,-7.33,decoy_1865,-62.47854995727539,decoy_659,-8.092,decoy_496,-9.76,decoy_2353.dok,-6.64,decoy_2043,-8.981,decoy_1865,-53.55792617797852,decoy_2104.dok,-7.65
decoy_1833,-8.601,decoy_749,-56.63264846801758,decoy_446.dok,-7.51,decoy_360,-10.14,decoy_749,-54.93336486816406,decoy_14,-9.89,decoy_2290,-9.33,decoy_2346,-8.931,decoy_156.dok,-7.33,decoy_749,-69.7603759765625,decoy_186,-8.091,decoy_1911,-9.76,decoy_415.dok,-6.64,decoy_2188,-8.98,decoy_749,-63.9110107421875,decoy_751.dok,-7.65
decoy_1816,-8.6,decoy_223,-63.37843322753906,decoy_480.dok,-7.51,decoy_1732,-10.14,decoy_223,-59.41471862792969,decoy_2212,-9.89,decoy_2243,-9.33,decoy_1141,-8.931,decoy_1327.dok,-7.33,decoy_223,-59.19598007202149,decoy_925,-8.09,decoy_129,-9.76,decoy_759.dok,-6.63,decoy_2136,-8.98,decoy_223,-64.0716781616211,decoy_477.dok,-7.65
decoy_780,-8.594,decoy_1290,-60.55796051025391,decoy_378.dok,-7.51,decoy_807,-10.14,decoy_1290,-57.93476867675781,decoy_1308,-9.89,decoy_1151,-9.33,decoy_2223,-8.929,decoy_1479.dok,-7.33,decoy_1290,-65.39836120605469,decoy_935,-8.087,decoy_629,-9.75,decoy_39.dok,-6.63,decoy_1362,-8.977,decoy_1290,-59.61258316040039,decoy_1172.dok,-7.65
decoy_933,-8.591,decoy_2297,-67.321044921875,decoy_1882.dok,-7.51,decoy_78,-10.14,decoy_2297,-75.96307373046875,decoy_359,-9.89,decoy_572,-9.33,decoy_1249,-8.926,decoy_1551.dok,-7.33,decoy_2297,-81.45213317871094,decoy_1077,-8.087,decoy_2131,-9.75,decoy_1363.dok,-6.63,decoy_296,-8.976,decoy_2297,-77.21900177001953,decoy_941.dok,-7.65
decoy_1677,-8.588,decoy_898,-82.84896850585938,decoy_1027.dok,-7.5,decoy_2241,-10.13,decoy_898,-65.45455169677734,decoy_378,-9.89,decoy_315,-9.33,decoy_2261,-8.926,decoy_1093.dok,-7.33,decoy_898,-69.97704315185547,decoy_1771,-8.085,decoy_1172,-9.75,decoy_1075.dok,-6.63,decoy_2223,-8.976,decoy_898,-60.5462760925293,decoy_2131.dok,-7.64
decoy_1091,-8.588,decoy_2213,-54.42469787597656,decoy_488.dok,-7.5,decoy_529,-10.13,decoy_2213,-43.702369689941406,decoy_1748,-9.89,decoy_2134,-9.33,decoy_1582,-8.926,decoy_473.dok,-7.33,decoy_2213,-60.05687713623047,decoy_872,-8.085,decoy_1388,-9.74,decoy_266.dok,-6.63,decoy_1003,-8.972,decoy_2213,-48.74180603027344,decoy_413.dok,-7.64
decoy_454,-8.588,decoy_2084,-61.00582885742188,decoy_706.dok,-7.5,decoy_1230,-10.12,decoy_2084,-51.47040939331055,decoy_1304,-9.88,decoy_1436,-9.33,decoy_2290,-8.922,decoy_30.dok,-7.33,decoy_2084,-57.29035568237305,decoy_712,-8.085,decoy_1814,-9.74,decoy_330.dok,-6.63,decoy_981,-8.971,decoy_2084,-60.20027542114258,decoy_1142.dok,-7.64
decoy_1543,-8.588,decoy_2341,-57.154052734375,decoy_719.dok,-7.49,decoy_1151,-10.12,decoy_2341,-47.06941223144531,decoy_2308,-9.88,decoy_1521,-9.33,decoy_634,-8.921,decoy_2142.dok,-7.33,decoy_2341,-53.91861724853516,decoy_1332,-8.084,decoy_871,-9.74,decoy_2282.dok,-6.63,decoy_2143,-8.967,decoy_2341,-54.15695571899414,decoy_1249.dok,-7.64
decoy_2491,-8.587,decoy_1123,-51.41694641113281,decoy_499.dok,-7.49,decoy_2326,-10.12,decoy_1123,-54.97727966308594,decoy_2135,-9.88,decoy_451,-9.33,decoy_1898,-8.918,decoy_475.dok,-7.32,decoy_1123,-62.742820739746094,decoy_2010,-8.084,decoy_2127,-9.74,decoy_177.dok,-6.63,decoy_2124,-8.965,decoy_1123,-56.25110626220703,decoy_1802.dok,-7.64
decoy_1488,-8.586,decoy_730,-66.07882690429688,decoy_427.dok,-7.49,decoy_491,-10.12,decoy_730,-60.41453552246094,decoy_2108,-9.88,decoy_1203,-9.32,decoy_1741,-8.917,decoy_38.dok,-7.32,decoy_730,-62.04486083984375,decoy_445,-8.084,decoy_1674,-9.74,decoy_2334.dok,-6.63,decoy_406,-8.963,decoy_730,-57.38678741455078,decoy_424.dok,-7.64
decoy_189,-8.585,decoy_1029,-54.62693786621094,decoy_1386.dok,-7.49,decoy_564,-10.12,decoy_1029,-52.15018844604492,decoy_1428,-9.88,decoy_56,-9.32,decoy_1504,-8.915,decoy_379.dok,-7.32,decoy_1029,-57.734283447265625,decoy_2027,-8.082,decoy_1849,-9.74,decoy_1997.dok,-6.62,decoy_588,-8.961,decoy_1029,-55.48296737670898,decoy_1094.dok,-7.63
decoy_1480,-8.582,decoy_478,-50.74374771118164,decoy_1479.dok,-7.49,decoy_1081,-10.11,decoy_478,-43.888919830322266,decoy_2125,-9.88,decoy_1189,-9.32,decoy_570,-8.913,decoy_400.dok,-7.32,decoy_478,-47.48859786987305,decoy_620,-8.08,decoy_1356,-9.74,decoy_1351.dok,-6.62,decoy_592,-8.96,decoy_478,-43.696414947509766,decoy_182.dok,-7.63
decoy_795,-8.581,decoy_1355,-50.236576080322266,decoy_1966.dok,-7.49,decoy_1849,-10.11,decoy_1355,-42.583621978759766,decoy_1750,-9.87,decoy_225,-9.32,decoy_2181,-8.913,decoy_620.dok,-7.32,decoy_1355,-52.53622817993164,decoy_1182,-8.08,decoy_378,-9.74,decoy_588.dok,-6.62,decoy_1136,-8.958,decoy_1355,-48.60688018798828,decoy_2304.dok,-7.63
decoy_705,-8.58,decoy_1549,-46.76347732543945,decoy_698.dok,-7.48,decoy_950,-10.11,decoy_1549,-44.62273025512695,decoy_428,-9.87,decoy_238,-9.32,decoy_1911,-8.911,decoy_1956.dok,-7.32,decoy_1549,-53.61027908325195,decoy_1939,-8.078,decoy_182,-9.73,decoy_513.dok,-6.62,decoy_1943,-8.958,decoy_1549,-47.4791374206543,decoy_1353.dok,-7.63
decoy_2165,-8.578,decoy_2304,-74.48011779785156,decoy_1992.dok,-7.48,decoy_576,-10.1,decoy_2304,-68.6675796508789,decoy_49,-9.87,decoy_1529,-9.31,decoy_716,-8.911,decoy_653.dok,-7.32,decoy_2304,-73.06277465820312,decoy_1565,-8.075,decoy_1842,-9.73,decoy_1043.dok,-6.61,decoy_1587,-8.958,decoy_2304,-73.818359375,decoy_774.dok,-7.63
decoy_641,-8.578,decoy_1742,-60.47752380371094,decoy_399.dok,-7.48,decoy_648,-10.1,decoy_1742,-51.47553634643555,decoy_1588,-9.87,decoy_941,-9.31,decoy_724,-8.91,decoy_1771.dok,-7.32,decoy_1742,-61.56133270263672,decoy_1234,-8.075,decoy_2065,-9.73,decoy_1134.dok,-6.61,decoy_136,-8.958,decoy_1742,-64.80790710449219,decoy_2445.dok,-7.63
decoy_575,-8.576,decoy_119,-48.44252014160156,decoy_944.dok,-7.48,decoy_2382,-10.1,decoy_119,-47.04214096069336,decoy_2134,-9.87,decoy_425,-9.31,decoy_2116,-8.91,decoy_882.dok,-7.32,decoy_119,-46.12410736083984,decoy_841,-8.074,decoy_620,-9.72,decoy_1613.dok,-6.61,decoy_170,-8.954,decoy_119,-47.45370101928711,decoy_715.dok,-7.63
decoy_2307,-8.574,decoy_977,-63.59299087524414,decoy_1624.dok,-7.48,decoy_1578,-10.1,decoy_977,-63.40748977661133,decoy_687,-9.87,decoy_78,-9.31,decoy_965,-8.91,decoy_1813.dok,-7.31,decoy_977,-74.09485626220703,decoy_992,-8.072,decoy_1711,-9.72,decoy_1046.dok,-6.61,decoy_669,-8.953,decoy_977,-77.07513427734375,decoy_723.dok,-7.63
decoy_1299,-8.573,decoy_2384,-60.69145584106445,decoy_2340.dok,-7.48,decoy_922,-10.1,decoy_2384,-69.81574249267578,decoy_151,-9.86,decoy_1440,-9.3,decoy_1159,-8.908,decoy_719.dok,-7.31,decoy_2384,-73.65747833251953,decoy_182,-8.071,decoy_631,-9.72,decoy_1355.dok,-6.61,decoy_1743,-8.949,decoy_2384,-62.08573913574219,decoy_289.dok,-7.63
decoy_2350,-8.571,decoy_2380,-58.59487533569336,decoy_188.dok,-7.47,decoy_2129,-10.1,decoy_2380,-61.37089920043945,decoy_1862,-9.86,decoy_326,-9.3,decoy_1622,-8.907,decoy_144.dok,-7.31,decoy_2380,-78.64030456542969,decoy_2256,-8.071,decoy_1822,-9.72,decoy_272.dok,-6.61,decoy_1941,-8.949,decoy_2380,-65.27027130126953,decoy_1840.dok,-7.63
decoy_1013,-8.566,decoy_1346,-52.18910598754883,decoy_1620.dok,-7.47,decoy_480,-10.1,decoy_1346,-48.46400451660156,decoy_362,-9.86,decoy_126,-9.3,decoy_1608,-8.903,decoy_631.dok,-7.31,decoy_1346,-50.66544723510742,decoy_2045,-8.069,decoy_935,-9.72,decoy_1936.dok,-6.6,decoy_772,-8.949,decoy_1346,-55.94500732421875,decoy_662.dok,-7.63
decoy_1347,-8.565,decoy_795,-56.29147720336914,decoy_1413.dok,-7.47,decoy_1475,-10.1,decoy_795,-58.025001525878906,decoy_1327,-9.86,decoy_154,-9.3,decoy_606,-8.903,decoy_1965.dok,-7.31,decoy_795,-57.06974411010742,decoy_47,-8.067,decoy_1290,-9.72,decoy_171.dok,-6.6,decoy_466,-8.948,decoy_795,-48.92831802368164,decoy_1491.dok,-7.63
decoy_2127,-8.564,decoy_633,-41.948875427246094,decoy_1725.dok,-7.47,decoy_440,-10.1,decoy_633,-35.96092987060547,decoy_661,-9.86,decoy_2119,-9.3,decoy_148,-8.902,decoy_661.dok,-7.31,decoy_633,-31.63978385925293,decoy_2403,-8.067,decoy_400,-9.72,decoy_558.dok,-6.6,decoy_1590,-8.943,decoy_633,-38.40427017211914,decoy_165.dok,-7.62
decoy_2097,-8.564,decoy_831,-60.20133209228516,decoy_838.dok,-7.47,decoy_238,-10.1,decoy_831,-67.67796325683594,decoy_686,-9.86,decoy_1839,-9.29,decoy_319,-8.901,decoy_2414.dok,-7.31,decoy_831,-68.85374450683594,decoy_995,-8.066,decoy_351,-9.72,decoy_770.dok,-6.6,decoy_2444,-8.942,decoy_831,-62.52053451538086,decoy_1935.dok,-7.62
decoy_1255,-8.563,decoy_1630,-69.35454559326172,decoy_697.dok,-7.47,decoy_1566,-10.1,decoy_1630,-61.01911544799805,decoy_1848,-9.86,decoy_916,-9.29,decoy_1293,-8.899,decoy_1030.dok,-7.31,decoy_1630,-55.67425537109375,decoy_163,-8.065,decoy_1427,-9.72,decoy_1494.dok,-6.6,decoy_996,-8.939,decoy_1630,-61.508419036865234,decoy_1587.dok,-7.62
decoy_1519,-8.562,decoy_1120,-64.28755187988281,decoy_1166.dok,-7.47,decoy_1711,-10.09,decoy_1120,-60.25109100341797,decoy_1392,-9.85,decoy_1226,-9.29,decoy_981,-8.899,decoy_1393.dok,-7.3,decoy_1120,-68.12336730957031,decoy_729,-8.065,decoy_253,-9.71,decoy_1070.dok,-6.6,decoy_253,-8.939,decoy_1120,-63.36387252807617,decoy_540.dok,-7.62
decoy_2282,-8.562,decoy_1836,-51.598052978515625,decoy_259.dok,-7.47,decoy_1302,-10.09,decoy_1836,-50.38776016235352,decoy_33,-9.85,decoy_1902,-9.29,decoy_441,-8.899,decoy_1809.dok,-7.3,decoy_1836,-54.975807189941406,decoy_1860,-8.064,decoy_2317,-9.71,decoy_2027.dok,-6.6,decoy_1978,-8.939,decoy_1836,-48.7724609375,decoy_1985.dok,-7.62
decoy_2023,-8.556,decoy_1005,-70.32586669921875,decoy_146.dok,-7.47,decoy_1332,-10.09,decoy_1005,-72.10890197753906,decoy_241,-9.85,decoy_1940,-9.28,decoy_382,-8.898,decoy_2337.dok,-7.3,decoy_1005,-77.81775665283203,decoy_1881,-8.064,decoy_897,-9.71,decoy_1166.dok,-6.6,decoy_139,-8.935,decoy_1005,-85.20685577392578,decoy_1145.dok,-7.62
decoy_562,-8.551,decoy_2239,-43.70296478271485,decoy_1719.dok,-7.47,decoy_1809,-10.09,decoy_2239,-48.05486679077149,decoy_2138,-9.85,decoy_1755,-9.28,decoy_1541,-8.898,decoy_146.dok,-7.3,decoy_2239,-51.21164321899414,decoy_571,-8.064,decoy_1400,-9.71,decoy_2157.dok,-6.6,decoy_82,-8.934,decoy_2239,-51.25627517700195,decoy_882.dok,-7.62
decoy_1901,-8.55,decoy_331,-74.50641632080078,decoy_1159.dok,-7.46,decoy_1559,-10.09,decoy_331,-70.9059829711914,decoy_1343,-9.85,decoy_1799,-9.28,decoy_750,-8.895,decoy_2197.dok,-7.29,decoy_331,-63.050907135009766,decoy_2448,-8.063,decoy_412,-9.71,decoy_1542.dok,-6.6,decoy_668,-8.931,decoy_331,-68.09974670410156,decoy_745.dok,-7.62
decoy_640,-8.549,decoy_1910,-64.13494873046875,decoy_529.dok,-7.46,decoy_43,-10.09,decoy_1910,-53.241817474365234,decoy_436,-9.84,decoy_1869,-9.27,decoy_995,-8.895,decoy_1935.dok,-7.29,decoy_1910,-68.2589340209961,decoy_913,-8.061,decoy_44,-9.7,decoy_276.dok,-6.6,decoy_2260,-8.93,decoy_1910,-54.805625915527344,decoy_1755.dok,-7.61
decoy_2274,-8.549,decoy_680,-66.10540008544922,decoy_1142.dok,-7.46,decoy_429,-10.09,decoy_680,-62.22329711914063,decoy_57,-9.84,decoy_2274,-9.27,decoy_565,-8.894,decoy_357.dok,-7.29,decoy_680,-62.08378982543945,decoy_1135,-8.061,decoy_1343,-9.7,decoy_859.dok,-6.6,decoy_2258,-8.928,decoy_680,-60.46397018432617,decoy_1585.dok,-7.61
decoy_1860,-8.549,decoy_523,-56.23210906982422,decoy_1633.dok,-7.46,decoy_1489,-10.08,decoy_523,-53.348419189453125,decoy_730,-9.84,decoy_2198,-9.27,decoy_848,-8.893,decoy_386.dok,-7.29,decoy_523,-62.09220123291016,decoy_655,-8.06,decoy_563,-9.7,decoy_1808.dok,-6.59,decoy_1332,-8.928,decoy_523,-60.1224365234375,decoy_1619.dok,-7.61
decoy_2136,-8.548,decoy_558,-60.93044662475586,decoy_724.dok,-7.46,decoy_511,-10.08,decoy_558,-50.750736236572266,decoy_451,-9.84,decoy_1113,-9.27,decoy_2327,-8.892,decoy_1424.dok,-7.29,decoy_558,-55.35448455810547,decoy_2153,-8.06,decoy_58,-9.7,decoy_2189.dok,-6.59,decoy_1166,-8.924,decoy_558,-58.13092422485352,decoy_1575.dok,-7.61
decoy_1863,-8.547,decoy_2066,-51.67755126953125,decoy_2137.dok,-7.45,decoy_88,-10.08,decoy_2066,-44.71602630615234,decoy_1882,-9.84,decoy_38,-9.27,decoy_96,-8.892,decoy_2427.dok,-7.29,decoy_2066,-42.11793899536133,decoy_2427,-8.059,decoy_2161,-9.69,decoy_861.dok,-6.59,decoy_1644,-8.923,decoy_2066,-49.00232696533203,decoy_1401.dok,-7.61
decoy_1560,-8.546,decoy_1381,-59.40956497192383,decoy_1626.dok,-7.45,decoy_351,-10.08,decoy_1381,-54.671417236328125,decoy_1230,-9.83,decoy_2097,-9.26,decoy_648,-8.885,decoy_1911.dok,-7.28,decoy_1381,-65.93630981445312,decoy_2428,-8.059,decoy_1309,-9.69,decoy_141.dok,-6.59,decoy_418,-8.922,decoy_1381,-54.10219192504883,decoy_722.dok,-7.61
decoy_1931,-8.546,decoy_2190,-50.10489273071289,decoy_386.dok,-7.45,decoy_109,-10.08,decoy_2190,-52.26356506347656,decoy_558,-9.83,decoy_2179,-9.26,decoy_1967,-8.882,decoy_680.dok,-7.28,decoy_2190,-55.55656814575195,decoy_596,-8.059,decoy_2102,-9.69,decoy_1048.dok,-6.59,decoy_1995,-8.922,decoy_2190,-49.60862731933594,decoy_1049.dok,-7.61
decoy_790,-8.546,decoy_87,-53.2293586730957,decoy_439.dok,-7.45,decoy_2325,-10.08,decoy_87,-40.555450439453125,decoy_1220,-9.83,decoy_60,-9.26,decoy_451,-8.882,decoy_1437.dok,-7.28,decoy_87,-44.95086669921875,decoy_75,-8.055,decoy_1913,-9.69,decoy_1103.dok,-6.59,decoy_2327,-8.921,decoy_87,-48.89070129394531,decoy_621.dok,-7.61
decoy_682,-8.545,decoy_251,-73.19551849365234,decoy_491.dok,-7.45,decoy_597,-10.08,decoy_251,-65.23176574707031,decoy_1412,-9.83,decoy_926,-9.26,decoy_920,-8.882,decoy_289.dok,-7.28,decoy_251,-77.9697265625,decoy_982,-8.052,decoy_1393,-9.69,decoy_1382.dok,-6.58,decoy_1817,-8.919,decoy_251,-77.33930969238281,decoy_1107.dok,-7.61
